run,feature,audio_feature,vae_arch,cluster_method,clusters_requested,dbscan_eps,dbscan_min_samples,latent_dim,beta,cond_col,n,n_clusters_eff,silhouette,calinski_harabasz,davies_bouldin,ari,nmi,purity
ae,logmelspec,mfcc,conv2d,kmeans,6,0.5,5,16,1.0,,152,6,0.4504410624504089,291.2477492324752,0.8198530337954427,0.0144327422520801,0.0223665774110695,0.6052631578947368
ae,logmelspec,mfcc,conv2d,kmeans,6,0.5,5,16,1.0,,152,6,0.4504410624504089,291.2477492324752,0.8198530337954427,0.0144327422520801,0.0223665774110695,0.6052631578947368
ae,logmelspec,mfcc,conv2d,kmeans,6,0.5,5,16,1.0,,152,6,0.2429051399230957,60.28466288235148,1.1743212807884296,0.08941113900486684,0.1240405045138659,0.756578947368421
