run,feature,audio_feature,vae_arch,cluster_method,clusters_requested,dbscan_eps,dbscan_min_samples,latent_dim,beta,cond_col,n,n_clusters_eff,silhouette,calinski_harabasz,davies_bouldin,ari,nmi,purity
vae,hybrid,logmelspec,mlp,agglomerative,6,0.5,5,16,1.0,,152,6,0.0446145795285701,7.353319367646006,2.8642409179835577,-0.0012325027350773,0.0172287242010754,0.5592105263157895
vae,hybrid,logmelspec,mlp,agglomerative,6,0.5,5,16,1.0,,152,6,0.0446145795285701,7.353319367646006,2.8642409179835577,-0.0012325027350773,0.0172287242010754,0.5592105263157895
vae,hybrid,logmelspec,mlp,agglomerative,6,0.5,5,16,1.0,,152,6,0.03730960190296173,6.217377618912919,3.03751763277682,0.0004145317701548705,0.01476919946425317,0.5789473684210527
